Number,Reference ID,Tube Diameter,Heated Length,Pressure,Mass Flux,Outlet Quality,Inlet Subcooling,Inlet Temperature,CHF,latent_heat_of_vaporization,saturated_liquid_enthalpy
4108,13,0.43446984285053114,0.18331576323232646,1.0721595642786124,-0.06337765605820095,-0.22675073462473835,-0.9114604880810927,1.4005855901143522,-0.6741784515276007,-0.9950556443820812,0.9202651593493025
4109,13,0.43446984285053114,0.18331576323232646,1.0721595642786124,0.13249325975127077,-0.21208196482263164,-0.978359836054479,1.4393829308051787,-0.6239152567831536,-0.9950556443820812,0.9202651593493025
4111,13,0.43446984285053114,0.18331576323232646,1.0721595642786124,0.5526893122479415,-0.31476335343737843,-0.9114604880810927,1.4005855901143522,-0.48317831149870194,-0.9950556443820812,0.9202651593493025
4112,13,0.43446984285053114,0.18331576323232646,1.0721595642786124,0.9126682926545382,-0.34410089304159186,-0.884092573001071,1.3843085448819943,-0.3575203246375844,-0.9950556443820812,0.9202651593493025
4113,13,0.43446984285053114,0.18331576323232646,1.0721595642786124,1.0483221363739357,-0.3587696628436986,-0.884092573001071,1.3843085448819943,-0.31542489903911003,-0.9950556443820812,0.9202651593493025
4115,13,0.43446984285053114,0.18331576323232646,1.0721595642786124,1.9006253105719073,-0.4027759722500187,-0.9114604880810927,1.4005855901143522,-0.07353327433145868,-0.9950556443820812,0.9202651593493025
4116,13,0.43446984285053114,0.18331576323232646,1.0721595642786124,2.7112397425536736,-0.3954415873489654,-1.0057277511345006,1.454879569759273,0.09547671799674447,-0.9950556443820812,0.9202651593493025
4117,13,0.4304441410400407,1.1453821115093559,1.0721595642786124,-1.0864061555225364,1.6581861849459731,0.35050448505323867,0.5122602722278475,-0.9820405193373387,-0.9950556443820812,0.9202651593493025
4119,13,0.4304441410400407,1.1453821115093559,1.0721595642786124,-1.0228804530978428,1.3428076342006787,0.28664601653318816,0.5622062740367275,-0.9556523420965041,-0.9950556443820812,0.9202651593493025
4120,13,0.4304441410400407,1.1453821115093559,1.0721595642786124,-0.9924410540193438,1.1777839739269786,0.28664601653318816,0.5622062740367275,-0.9455997031476147,-0.9950556443820812,0.9202651593493025
4121,13,0.4304441410400407,1.1453821115093559,1.0721595642786124,-0.9269301733938786,0.8037303439732574,0.27144161926650945,0.5741353414330447,-0.923609555446919,-0.9950556443820812,0.9202651593493025
4123,13,0.4304441410400407,1.1453821115093559,1.0721595642786124,-0.8614192927684133,0.6827129931058773,0.30793217270653833,0.5455947689708276,-0.8965930882717787,-0.9950556443820812,0.9202651593493025
4124,13,0.4304441410400407,1.1453821115093559,1.0721595642786124,-0.8170836462845127,0.561695642238497,0.28664601653318816,0.5622062740367275,-0.8827707097170558,-0.9950556443820812,0.9202651593493025
4125,13,0.4304441410400407,1.1453821115093559,1.0721595642786124,-0.7820121647375464,0.4590142536237499,0.3140139316132098,0.5409123313012449,-0.8702049110309441,-0.9950556443820812,0.9202651593493025
4127,13,0.4304441410400407,1.1453821115093559,1.0721595642786124,-0.6112868394711827,0.10329658592266253,0.323136569973217,0.5337771881856909,-0.8168002666149691,-0.9950556443820812,0.9202651593493025
4128,13,0.4304441410400407,1.1453821115093559,1.0721595642786124,-0.4802650782202522,-0.1497396931636781,0.35050448505323867,0.5122602722278475,-0.7816160302938562,-0.9950556443820812,0.9202651593493025
4129,13,0.4304441410400407,1.1453821115093559,1.0721595642786124,-0.33270016529622454,-0.31476335343737843,0.35050448505323867,0.5122602722278475,-0.7401488946296874,-0.9950556443820812,0.9202651593493025
4131,13,0.4304441410400407,1.1453821115093559,1.0721595642786124,-0.032938256979701964,-0.3220977383384318,0.27144161926650945,0.5741353414330447,-0.6408790850094045,-0.9950556443820812,0.9202651593493025
4132,13,0.4304441410400407,1.1453821115093559,1.0721595642786124,0.09808350427122843,-0.285425813833165,0.2988095343465311,0.5527299120863818,-0.5780500915788457,-0.9950556443820812,0.9202651593493025
4133,13,0.4304441410400407,1.1453821115093559,1.0721595642786124,0.30851239355302573,-0.3477680854921186,0.30793217270653833,0.5455947689708276,-0.5083099088709255,-0.9950556443820812,0.9202651593493025
4135,13,0.4304441410400407,1.1453821115093559,1.0721595642786124,0.7253998157150771,-0.3587696628436986,0.2988095343465311,0.5527299120863818,-0.3568920347032788,-0.9950556443820812,0.9202651593493025
4136,13,0.4304441410400407,1.1453821115093559,1.0721595642786124,0.9781791732800034,-0.4027759722500187,0.2927277754398596,0.5575238363671449,-0.27647092311216354,-0.9950556443820812,0.9202651593493025
4137,13,0.4304441410400407,1.1453821115093559,1.0721595642786124,1.1700797326879318,-0.377105625096332,0.3140139316132098,0.5409123313012449,-0.1916517819809092,-0.9950556443820812,0.9202651593493025
4139,13,0.4304441410400407,1.1453821115093559,1.0721595642786124,1.8695241854264844,-0.46511824390897216,0.27144161926650945,0.5741353414330447,0.011914156734101273,-0.9950556443820812,0.9202651593493025
4140,13,0.4304441410400407,1.1453821115093559,1.0721595642786124,2.6960200430144243,-0.5824684023258258,0.2988095343465311,0.5527299120863818,0.2582038109818917,-0.9950556443820812,0.9202651593493025
4141,13,0.4304441410400407,1.1453821115093559,1.0721595642786124,-1.0559667564440374,1.1851183588280318,-0.978359836054479,1.4393829308051787,-1.0323037140817857,-0.9950556443820812,0.9202651593493025
4143,13,0.4304441410400407,1.1453821115093559,1.0721595642786124,-0.9831768890824093,1.1081073173669718,-1.0057277511345006,1.454879569759273,-1.0096852764467845,-0.9950556443820812,0.9202651593493025
4144,13,0.4304441410400407,1.1453821115093559,1.0721595642786124,-0.9553843942716059,1.1521136267732919,-0.9966051127744934,1.4497511856449685,-0.9977477676949784,-0.9950556443820812,0.9202651593493025
4145,13,0.4304441410400407,1.1453821115093559,1.0721595642786124,-0.9150191041892486,1.1411120494217117,-0.9874824744144861,1.444511314919483,-0.9820405193373387,-0.9950556443820812,0.9202651593493025
4147,13,0.4304441410400407,1.1453821115093559,1.0721595642786124,-0.7284123533167113,0.5470268724363903,-1.0148503894945078,1.4600079538735773,-0.958793791768032,-0.9950556443820812,0.9202651593493025
4148,13,0.4304441410400407,1.1453821115093559,1.0721595642786124,-0.7165012841120812,0.583698796941657,-0.9601145593344644,1.4289031893542083,-0.9468562830162258,-0.9950556443820812,0.9202651593493025
4149,13,0.4304441410400407,1.1453821115093559,1.0721595642786124,-0.7072371191751468,0.42600952156900984,-0.9966051127744934,1.4497511856449685,-0.9594220817023376,-0.9950556443820812,0.9202651593493025
4151,13,0.4304441410400407,1.1453821115093559,1.0721595642786124,-0.44056151420481876,0.13630131797740264,-1.0148503894945078,1.4600079538735773,-0.9192115259067799,-0.9950556443820812,0.9202651593493025
4152,13,0.4304441410400407,1.1453821115093559,1.0721595642786124,-0.3955641416539942,0.1069637783731892,-0.9874824744144861,1.444511314919483,-0.9060174372863626,-0.9950556443820812,0.9202651593493025
4153,13,0.4304441410400407,1.1453821115093559,1.0721595642786124,-0.2599102979345965,0.037287121813182306,-1.0270139073078508,1.4668086371555902,-0.8884253191258061,-0.9950556443820812,0.9202651593493025
4155,13,0.4304441410400407,1.1453821115093559,1.0721595642786124,-0.06337765605820095,-0.04339111209840463,-1.0057277511345006,1.454879569759273,-0.8513562130017764,-0.9950556443820812,0.9202651593493025
4156,13,0.4304441410400407,1.1453821115093559,1.0721595642786124,0.04911577531886051,-0.036056727197351264,-1.036136545667858,1.4718255346587141,-0.8325075149726088,-0.9950556443820812,0.9202651593493025
4157,13,0.4304441410400407,1.1453821115093559,1.0721595642786124,0.22182627878599603,-0.054392689449984453,-0.9692371976944717,1.4341430600796932,-0.7841291900310785,-0.9950556443820812,0.9202651593493025
4159,13,0.4304441410400407,1.1453821115093559,1.0721595642786124,0.5870990677279838,-0.06172707435103782,-1.0057277511345006,1.454879569759273,-0.7125041375202416,-0.9950556443820812,0.9202651593493025
4160,13,0.4304441410400407,1.1453821115093559,1.0721595642786124,0.8564215769660074,-0.10206619130683128,-1.0057277511345006,1.454879569759273,-0.6660106823816281,-0.9950556443820812,0.9202651593493025
4161,13,0.4304441410400407,1.1453821115093559,1.0721595642786124,1.0364110671693056,-0.028722342296297908,-1.0543818223878723,1.4818593296649627,-0.6232869668488481,-0.9950556443820812,0.9202651593493025
4163,13,0.4304441410400407,1.1453821115093559,1.0721595642786124,1.3877876087058918,-0.032389534746824586,-0.9692371976944717,1.4341430600796932,-0.5158493880825925,-0.9950556443820812,0.9202651593493025
4164,13,0.4304441410400407,1.1453821115093559,1.0721595642786124,1.8390847863479853,-0.05805988190051114,-0.9966051127744934,1.4497511856449685,-0.4360565664257829,-0.9950556443820812,0.9202651593493025
4165,13,0.4304441410400407,1.1453821115093559,1.0721595642786124,2.2347969743684724,-0.07272865170261784,-0.9966051127744934,1.4497511856449685,-0.3568920347032788,-0.9950556443820812,0.9202651593493025
4167,13,0.4304441410400407,1.1453821115093559,1.0721595642786124,3.0209275418740544,-0.050725496999457775,-1.0270139073078508,1.4668086371555902,-0.1960498115210483,-0.9950556443820812,0.9202651593493025
4168,13,0.4304441410400407,-0.7953885585143972,1.421881997599545,-1.0837592512548406,0.0739590463184491,2.5095288969216125,-1.1078631614476904,-0.20735903033854888,-1.3566057395896358,1.1627343440066689
4169,13,0.4304441410400407,-0.7953885585143972,1.421881997599545,-0.9269301733938786,-1.6019479035722417,2.469997464028248,-1.0731908253705438,0.03013456482896332,-1.3566057395896358,1.1627343440066689
4171,13,0.4304441410400407,-0.30603639764103535,1.421881997599545,-1.0625840171132763,-0.14240530826262474,2.4852018612949265,-1.0865692187122082,-0.6509317239582939,-1.3566057395896358,1.1627343440066689
4172,13,0.4304441410400407,-0.30603639764103535,1.421881997599545,-1.02751253556631,-0.3551024703931719,2.457833946214905,-1.0624881106972126,-0.605066558753986,-1.3566057395896358,1.1627343440066689
4173,13,0.4304441410400407,-0.30603639764103535,1.421881997599545,-0.9878089715508765,-0.5457964778205591,2.445670428401562,-1.0518968826350616,-0.5560599438781502,-1.3566057395896358,1.1627343440066689
4175,13,0.4304441410400407,-0.30603639764103535,1.421881997599545,-0.8898735136461406,-1.0151971114879734,2.4061389955081975,-1.0172245465579153,-0.4454809154403667,-1.3566057395896358,1.1627343440066689
4176,13,0.4304441410400407,-0.30603639764103535,1.421881997599545,-0.8475230453630117,-1.1288800774543004,2.4061389955081975,-1.0172245465579153,-0.39521772069591965,-1.3566057395896358,1.1627343440066689
4177,13,0.4304441410400407,-0.30603639764103535,1.421881997599545,-0.8098046595483499,-1.0408674586416602,2.3939754776948545,-1.0065218318845837,-0.32799069772522177,-1.3566057395896358,1.1627343440066689
4179,13,0.4304441410400407,-0.30603639764103535,1.421881997599545,-1.069863003849439,0.14730289532898266,1.6672052883476132,-0.3762880188810181,-0.7275830959435756,-1.3566057395896358,1.1627343440066689
4180,13,0.4304441410400407,-0.30603639764103535,1.421881997599545,-1.0367767005032444,0.007949582208968877,1.5455701102141837,-0.2724939838719398,-0.698053469031213,-1.3566057395896358,1.1627343440066689
4181,13,0.4304441410400407,-0.30603639764103535,1.421881997599545,-0.9878089715508765,-0.285425813833165,1.5455701102141837,-0.2724939838719398,-0.6509317239582939,-1.3566057395896358,1.1627343440066689
4183,13,0.4304441410400407,-0.30603639764103535,1.421881997599545,-0.9176660084569441,-0.6888169833910993,1.7797178281210355,-0.4727239375521812,-0.5585731036153725,-1.3566057395896358,1.1627343440066689
4184,13,0.4304441410400407,-0.30603639764103535,1.421881997599545,-0.8779624444415106,-0.7291561003468928,1.7249819979609922,-0.42578807424517573,-0.5139645182796758,-1.3566057395896358,1.1627343440066689
4185,13,0.4304441410400407,-0.30603639764103535,1.421881997599545,-0.852155127831479,-0.8685094134669065,1.877025970627779,-0.5565618691599438,-0.46935593294397904,-1.3566057395896358,1.1627343440066689
4187,13,0.4304441410400407,-0.30603639764103535,1.421881997599545,-0.8170836462845127,-0.8758437983679599,2.0077837871212156,-0.6697207795081868,-0.3933328508930029,-1.3566057395896358,1.1627343440066689
4188,13,0.4304441410400407,-0.30603639764103535,1.421881997599545,-0.7959084121429482,-0.7364904852479461,1.9956202693078728,-0.6592410380572165,-0.3487242655573062,-1.3566057395896358,1.1627343440066689
4189,13,0.4304441410400407,-0.30603639764103535,1.421881997599545,-0.7376765182536458,-1.0188643039385001,2.0138655460278874,-0.6749606502336722,-0.29908936074716475,-1.3566057395896358,1.1627343440066689
4191,13,0.4304441410400407,-0.30603639764103535,1.421881997599545,-0.6344472518135188,-1.3232412773322142,2.0077837871212156,-0.6697207795081868,-0.2067307404042433,-1.3566057395896358,1.1627343440066689
4192,13,0.4304441410400407,-0.30603639764103535,1.421881997599545,-0.5662894669203581,-1.5359384394627613,1.9895385104012013,-0.6538896807205509,-0.16463531480576893,-1.3566057395896358,1.1627343440066689
4193,13,0.4304441410400407,-0.30603639764103535,1.421881997599545,-0.4895292431571867,-1.4552602055511745,1.889189488441122,-0.5671530972220945,-0.07918788374020896,-1.3566057395896358,1.1627343440066689
4195,13,0.4304441410400407,-0.30603639764103535,1.421881997599545,-0.36313956437472356,-1.5836119413196081,1.8648624528144362,-0.5460821277089735,0.034532594369102436,-1.3566057395896358,1.1627343440066689
4196,13,0.4304441410400407,-0.30603639764103535,1.421881997599545,-0.3492433169693218,-1.598280711121715,1.8648624528144362,-0.5460821277089735,0.05086813266104772,-1.3566057395896358,1.1627343440066689
4197,13,0.4304441410400407,-0.30603639764103535,1.421881997599545,-0.3088780268869645,-1.4882649376059145,1.877025970627779,-0.5565618691599438,0.1338024039893853,-1.3566057395896358,1.1627343440066689
4199,13,0.4304441410400407,-0.30603639764103535,1.421881997599545,-0.20829566471453306,-1.5652759790669748,1.831412778827743,-0.5173185820243953,0.21610838538341734,-1.3566057395896358,1.1627343440066689
4200,13,0.4304441410400407,-0.30603639764103535,1.421881997599545,-0.16660692249832793,-1.6716245601322486,1.8587806939077647,-0.5408422569834883,0.24626630223008555,-1.3566057395896358,1.1627343440066689
4201,13,0.4304441410400407,-0.30603639764103535,1.421881997599545,-0.09844913760516717,-1.6569557903301417,1.8587806939077647,-0.5408422569834883,0.3304571534270343,-1.3566057395896358,1.1627343440066689
4203,13,0.4304441410400407,-0.30603639764103535,1.421881997599545,0.07029100946042502,-1.7743059487469954,1.8374945377344145,-0.5225584527498803,0.4831316074632922,-1.3566057395896358,1.1627343440066689
4204,13,0.4304441410400407,-0.30603639764103535,1.421881997599545,0.13315498581819465,-1.7926419109996288,1.8374945377344145,-0.5225584527498803,0.5478454706967677,-1.3566057395896358,1.1627343440066689
4205,13,0.4304441410400407,-0.30603639764103535,1.421881997599545,0.21520901811675713,-1.8513169902080553,1.8374945377344145,-0.5225584527498803,0.617585653404688,-1.3566057395896358,1.1627343440066689
4207,13,0.4304441410400407,-0.30603639764103535,1.421881997599545,0.38130226091465375,-1.9539983788228024,1.7979631048410498,-0.4884435497286366,0.7407304805285833,-1.3566057395896358,1.1627343440066689
4208,13,0.4304441410400407,-0.30603639764103535,1.421881997599545,-0.8144367420168172,0.2609858612953095,-1.0604635812945438,1.6214405668629925,-0.8431884438558038,-1.3566057395896358,1.1627343440066689
4209,13,0.4304441410400407,-0.30603639764103535,1.421881997599545,-0.5854795228611509,0.022618352011075593,-1.0391774251211936,1.6110723120232027,-0.7527146933157992,-1.3566057395896358,1.1627343440066689
4211,13,0.4304441410400407,-0.30603639764103535,1.421881997599545,0.24101633472678888,-0.22675073462473835,-1.1729761210679661,1.6735048142843028,-0.5127079384110645,-1.3566057395896358,1.1627343440066689
4212,13,0.4304441410400407,-0.30603639764103535,1.421881997599545,0.4865167055555524,-0.285425813833165,-1.1486490854412803,1.6626906129997905,-0.42914537714842144,-1.3566057395896358,1.1627343440066689
4213,13,0.4304441410400407,-0.30603639764103535,1.421881997599545,0.6923135123688825,-0.3184305458879051,-1.1273629292679301,1.6529912778270839,-0.34935255549161176,-1.3566057395896358,1.1627343440066689
4215,13,0.4304441410400407,-0.30603639764103535,1.421881997599545,1.3666123745643273,-0.3734384326458053,-1.1486490854412803,1.6626906129997905,-0.14076029730215658,-1.3566057395896358,1.1627343440066689
4216,13,0.4304441410400407,-0.30603639764103535,1.421881997599545,1.5677770989091901,-0.3844400099973853,-1.1486490854412803,1.6626906129997905,-0.07039182465993074,-1.3566057395896358,1.1627343440066689
4217,13,0.4304441410400407,-0.30603639764103535,1.421881997599545,2.351922488214001,-0.4504494741068655,-1.1851396388813091,1.678856171620968,0.09924645760257798,-1.3566057395896358,1.1627343440066689
4219,13,0.43446984285053114,0.18331576323232646,1.421881997599545,-1.0797888948532974,0.9467508495437978,0.45389438646665375,0.6201793118506057,-0.916070076235252,-1.3566057395896358,1.1627343440066689
4220,13,0.43446984285053114,0.18331576323232646,1.421881997599545,-1.0467025915071029,0.8220663062258907,0.40828119466661766,0.6554090809836548,-0.8965930882717787,-1.3566057395896358,1.1627343440066689
4221,13,0.43446984285053114,0.18331576323232646,1.421881997599545,-1.0069990274916694,0.550694064886917,0.40828119466661766,0.6554090809836548,-0.8783726801769167,-1.3566057395896358,1.1627343440066689
4223,13,0.43446984285053114,0.18331576323232646,1.421881997599545,-0.9560461203385298,0.4150079442174298,0.46909878373333247,0.6083617310654689,-0.8387904143156647,-1.3566057395896358,1.1627343440066689
4224,13,0.43446984285053114,0.18331576323232646,1.421881997599545,-0.8415675107606967,0.015283967110022235,0.4326082302933036,0.6366793303053248,-0.7872706397026065,-1.3566057395896358,1.1627343440066689
4225,13,0.43446984285053114,0.18331576323232646,1.421881997599545,-0.8084812074145021,-0.10573338375735795,0.4478126275599823,0.624861749520188,-0.7721916812792724,-1.3566057395896358,1.1627343440066689
4227,13,0.43446984285053114,0.18331576323232646,1.421881997599545,-0.6589311162897028,-0.501790168414239,0.4174038330266249,0.6483854244792812,-0.7169021670603807,-1.3566057395896358,1.1627343440066689
4228,13,0.43446984285053114,0.18331576323232646,1.421881997599545,-0.5987140441996287,-0.5824684023258258,0.46909878373333247,0.6083617310654689,-0.679833060936351,-1.3566057395896358,1.1627343440066689
4229,13,0.43446984285053114,0.18331576323232646,1.421881997599545,-0.5285710811056963,-0.5384620929195058,0.393076797399939,0.6671151751576108,-0.6452771145495436,-1.3566057395896358,1.1627343440066689
4231,13,0.43446984285053114,0.18331576323232646,1.421881997599545,-0.3810061681816686,-0.6044715570289858,0.35050448505323867,0.6997807522335077,-0.5755369318416234,-1.3566057395896358,1.1627343440066689
4232,13,0.43446984285053114,0.18331576323232646,1.421881997599545,-0.330053261028529,-0.6228075192816193,0.4234855919332964,0.6437029868096984,-0.5296717666373155,-1.3566057395896358,1.1627343440066689
4233,13,0.43446984285053114,0.18331576323232646,1.421881997599545,-0.21557465145069585,-0.5788012098752991,0.3048912932532026,0.7345645749218347,-0.4856914712359243,-1.3566057395896358,1.1627343440066689
4235,13,0.43446984285053114,0.18331576323232646,1.421881997599545,-0.08918497266823269,-0.6301419041826726,0.3565862439599101,0.695098314563925,-0.4071552294477258,-1.3566057395896358,1.1627343440066689
4236,13,0.43446984285053114,0.18331576323232646,1.421881997599545,0.006765307035731488,-0.6558122513363593,0.35050448505323867,0.6997807522335077,-0.3594051944405012,-1.3566057395896358,1.1627343440066689
4237,13,0.43446984285053114,0.18331576323232646,1.421881997599545,0.2516039517975711,-0.7988327569068996,0.4234855919332964,0.6437029868096984,-0.22306627869618859,-1.3566057395896358,1.1627343440066689
4239,13,0.43446984285053114,0.18331576323232646,1.421881997599545,0.810100752281335,-0.9491876473784933,0.4478126275599823,0.624861749520188,0.056522742069798015,-1.3566057395896358,1.1627343440066689
4240,13,0.43446984285053114,0.18331576323232646,1.421881997599545,1.1184650994678682,-0.8941797606205932,0.393076797399939,0.6671151751576108,0.21673667531772292,-1.3566057395896358,1.1627343440066689
4241,13,0.43446984285053114,0.18331576323232646,1.421881997599545,1.4638861064021393,-0.9638564171806,0.3778724001332603,0.6788212693315671,0.3643848098795361,-1.3566057395896358,1.1627343440066689
4243,13,0.43446984285053114,0.18331576323232646,1.421881997599545,2.328100349804741,-1.1948895415637808,0.393076797399939,0.6671151751576108,0.6992633448644144,-1.3566057395896358,1.1627343440066689
4244,13,0.43446984285053114,0.18331576323232646,1.421881997599545,2.7721185407106717,-1.2829021603764208,0.393076797399939,0.6671151751576108,0.8663884673897008,-1.3566057395896358,1.1627343440066689
4245,13,0.43446984285053114,0.18331576323232646,1.421881997599545,3.1903294150065706,-1.3232412773322142,0.393076797399939,0.6671151751576108,1.0397964892580431,-1.3566057395896358,1.1627343440066689
4247,13,0.43446984285053114,0.18331576323232646,1.421881997599545,-0.9348708861969652,0.8440694609290508,-0.954032800427793,1.5679269934963356,-0.9386885138702532,-1.3566057395896358,1.1627343440066689
4248,13,0.43446984285053114,0.18331576323232646,1.421881997599545,-0.8786241705084346,0.7120505327100908,-0.9753189566011432,1.5789641680032087,-0.9223529755783079,-1.3566057395896358,1.1627343440066689
4249,13,0.43446984285053114,0.18331576323232646,1.421881997599545,-0.8786241705084346,0.7120505327100908,-0.9753189566011432,1.5789641680032087,-0.9223529755783079,-1.3566057395896358,1.1627343440066689
4251,13,0.43446984285053114,0.18331576323232646,1.421881997599545,-0.6893705153682017,0.15097008777950935,-0.9327466442544429,1.556778332378282,-0.8833989996513615,-1.3566057395896358,1.1627343440066689
4252,13,0.43446984285053114,0.18331576323232646,1.421881997599545,-0.6847384328997345,0.2133123594384627,-1.0604635812945438,1.6214405668629925,-0.8972213782060844,-1.3566057395896358,1.1627343440066689
4253,13,0.43446984285053114,0.18331576323232646,1.421881997599545,-0.5636425626526624,0.004282389758442199,-0.9753189566011432,1.5789641680032087,-0.8607805620163603,-1.3566057395896358,1.1627343440066689
4255,13,0.43446984285053114,0.18331576323232646,1.421881997599545,-0.42534181466556925,-0.06906145925209117,-0.9966051127744934,1.5897783692877203,-0.8299943552353864,-1.3566057395896358,1.1627343440066689
4256,13,0.43446984285053114,0.18331576323232646,1.421881997599545,-0.3790209899808969,0.007949582208968877,-0.954032800427793,1.5679269934963356,-0.7929252491113568,-1.3566057395896358,1.1627343440066689
4257,13,0.43446984285053114,0.18331576323232646,1.421881997599545,-0.24799922872996652,-0.054392689449984453,-0.9966051127744934,1.5897783692877203,-0.7703068114763556,-1.3566057395896358,1.1627343440066689
4259,13,0.43446984285053114,0.18331576323232646,1.421881997599545,0.020661554441133198,-0.2524210817784251,-1.0178912689478434,1.600481083961052,-0.7275830959435756,-1.3566057395896358,1.1627343440066689
4260,13,0.43446984285053114,0.18331576323232646,1.421881997599545,0.08815761326737007,-0.0983989988563046,-1.0057277511345006,1.5943493203461225,-0.6685238421188504,-1.3566057395896358,1.1627343440066689
4261,13,0.43446984285053114,0.18331576323232646,1.421881997599545,0.15565367209360695,-0.0800630366036712,-0.9844415949611504,1.583535119061611,-0.6345961856663487,-1.3566057395896358,1.1627343440066689
4263,13,0.43446984285053114,0.18331576323232646,1.421881997599545,0.3892429737177404,-0.1497396931636781,-0.9327466442544429,1.556778332378282,-0.5522902042723167,-1.3566057395896358,1.1627343440066689
4264,13,0.43446984285053114,0.18331576323232646,1.421881997599545,0.5248968174371381,-0.1680756554163115,-0.954032800427793,1.5679269934963356,-0.5171059679512037,-1.3566057395896358,1.1627343440066689
4265,13,0.43446984285053114,0.18331576323232646,1.421881997599545,0.6254791796095694,-0.1497396931636781,-0.954032800427793,1.5679269934963356,-0.48003686182717403,-1.3566057395896358,1.1627343440066689
4267,13,0.43446984285053114,0.18331576323232646,1.421881997599545,0.9431076917330371,-0.17541004031736485,-0.9753189566011432,1.5789641680032087,-0.3927045609586973,-1.3566057395896358,1.1627343440066689
4268,13,0.43446984285053114,0.18331576323232646,1.421881997599545,1.4221973641859342,-0.22675073462473835,-0.954032800427793,1.5679269934963356,-0.243799846528273,-1.3566057395896358,1.1627343440066689
4269,13,0.43446984285053114,0.18331576323232646,1.421881997599545,1.949593039524275,-0.2707570440310585,-0.9661963182411359,1.5741702437224456,-0.11060238045548836,-1.3566057395896358,1.1627343440066689
4271,13,0.43446984285053114,0.18331576323232646,1.421881997599545,3.031515158944837,-0.2634226591300051,-1.048300063481201,1.6155317764704238,0.12689121471202386,-1.3566057395896358,1.1627343440066689
4272,13,0.4304441410400407,1.1453821115093559,1.421881997599545,-1.0672160995817435,1.2877997474427785,0.4021994357599462,0.6600915186532371,-0.990836578417617,-1.3566057395896358,1.1627343440066689
4273,13,0.4304441410400407,1.1453821115093559,1.421881997599545,-1.0440556872394073,1.328138864398572,0.3869950384932675,0.6717976128271934,-0.9782707797315052,-1.3566057395896358,1.1627343440066689
4275,13,0.4304441410400407,1.1453821115093559,1.421881997599545,-0.9408264207992802,0.8514038458301042,0.3778724001332603,0.6788212693315671,-0.9412016736074755,-1.3566057395896358,1.1627343440066689
4276,13,0.4304441410400407,1.1453821115093559,1.421881997599545,-0.9057549392523141,0.7303864949627241,0.3869950384932675,0.6717976128271934,-0.9286358749213638,-1.3566057395896358,1.1627343440066689
4277,13,0.4304441410400407,1.1453821115093559,1.421881997599545,-0.8706834577053478,0.583698796941657,0.4174038330266249,0.6483854244792812,-0.9154417863009464,-1.3566057395896358,1.1627343440066689
4279,13,0.4304441410400407,1.1453821115093559,1.421881997599545,-0.7747331780013836,0.2133123594384627,0.4478126275599823,0.624861749520188,-0.8884253191258061,-1.3566057395896358,1.1627343440066689
4280,13,0.4304441410400407,1.1453821115093559,1.421881997599545,-0.6437114167504533,-0.116734961108938,0.40828119466661766,0.6554090809836548,-0.8570108224105267,-1.3566057395896358,1.1627343440066689
4281,13,0.4304441410400407,1.1453821115093559,1.421881997599545,-0.5338648896410874,-0.13873811581209808,0.37179064122658884,0.6835037070011498,-0.8168002666149691,-1.3566057395896358,1.1627343440066689
4283,13,0.4304441410400407,1.1453821115093559,1.421881997599545,-0.36049266010702796,-0.28175862138263835,0.4478126275599823,0.624861749520188,-0.7527146933157992,-1.3566057395896358,1.1627343440066689
4284,13,0.4304441410400407,1.1453821115093559,1.421881997599545,-0.269174462871531,-0.1534068856142048,0.4326082302933036,0.6366793303053248,-0.7074778180457968,-1.3566057395896358,1.1627343440066689
4285,13,0.4304441410400407,1.1453821115093559,1.421881997599545,-0.10109604187286272,-0.13873811581209808,0.3869950384932675,0.6717976128271934,-0.6484185642210716,-1.3566057395896358,1.1627343440066689
4287,13,0.4304441410400407,1.1453821115093559,1.421881997599545,0.2688088295375923,-0.22308354217421167,0.37179064122658884,0.6835037070011498,-0.515221098148287,-1.3566057395896358,1.1627343440066689
4288,13,0.4304441410400407,1.1453821115093559,1.421881997599545,0.46798837568168344,-0.24875388932789844,0.40828119466661766,0.6554090809836548,-0.4347999865571717,-1.3566057395896358,1.1627343440066689
4289,13,0.4304441410400407,1.1453821115093559,1.421881997599545,0.6665061957588507,-0.285425813833165,0.4234855919332964,0.6437029868096984,-0.35814861457188996,-1.3566057395896358,1.1627343440066689
4291,13,0.4304441410400407,1.1453821115093559,1.421881997599545,1.1045688520624666,-0.30742896853632506,0.40828119466661766,0.6554090809836548,-0.20421758066702095,-1.3566057395896358,1.1627343440066689
4292,13,0.4304441410400407,1.1453821115093559,1.421881997599545,1.4155801035166953,-0.3367665081405385,0.3869950384932675,0.6717976128271934,-0.11123067038979395,-1.3566057395896358,1.1627343440066689
4293,13,0.4304441410400407,1.1453821115093559,1.421881997599545,1.7550455758486512,-0.3917743948984387,0.4021994357599462,0.6600915186532371,0.0031180976538230437,-1.3566057395896358,1.1627343440066689
4295,13,0.4304441410400407,1.1453821115093559,1.421881997599545,2.58815869410583,-0.5567980551721391,0.3869950384932675,0.6717976128271934,0.26008868078480846,-1.3566057395896358,1.1627343440066689
4296,13,0.4304441410400407,1.1453821115093559,1.421881997599545,-1.0744950863179064,1.6105126830891263,-0.9145013675344285,1.5470789972055754,-1.0385866134248416,-1.3566057395896358,1.1627343440066689
