Number,Reference ID,Tube Diameter,Heated Length,Pressure,Mass Flux,Outlet Quality,Inlet Subcooling,Inlet Temperature,CHF,CHF Result
-,-,m,m,kPa,kg/m^2/s,-,kJ/kg,C,kW/m^2,kW/m^2
6644,21,0.0093,2.438,119,119.3,0.872,9,102.41,223
6645,21,0.0093,2.438,120,119.3,0.89,-6,104.78,226
6646,21,0.0093,1.829,117,119.3,0.883,168,64.07,326
6647,21,0.0093,1.829,117,119.3,0.884,165,64.78,326
6648,21,0.0093,1.829,117,119.3,0.859,135,71.94,313
6649,21,0.0093,1.829,117,119.3,0.878,106,78.86,314
6650,21,0.0093,1.829,118,119.3,0.889,70,87.68,313
6651,21,0.0093,1.829,119,119.3,0.868,31,97.19,299
6652,21,0.0093,1.829,134,162.7,0.779,257,46.77,412
6653,21,0.0093,1.829,136,162.7,0.811,185,64.42,412
6654,21,0.0093,1.829,136,162.7,0.839,113,81.6,410
6655,21,0.0093,1.829,136,162.7,0.839,112,81.84,410
6656,21,0.0093,1.829,136,162.7,0.821,99,84.93,399
6657,21,0.0093,1.829,136,162.7,0.842,98,85.17,408
6658,21,0.0093,1.829,136,162.7,0.848,74,90.88,406
6659,21,0.0093,1.829,137,162.7,0.854,53,96.09,404
6660,21,0.0093,1.829,137,162.7,0.852,39,99.41,401
6661,21,0.0093,1.829,137,162.7,0.861,9,106.52,399
6662,21,0.0093,1.829,136,162.7,0.852,3,107.72,393
6663,21,0.0093,1.829,136,162.7,0.851,-5,108.43,391
6664,21,0.0093,1.829,114,92.2,0.896,191,57.82,258
6665,21,0.0093,1.829,114,92.2,0.859,177,61.17,247
6666,21,0.0093,1.829,115,92.2,0.958,179,60.94,273
6667,21,0.0093,1.829,114,92.2,0.902,177,61.17,258
6668,21,0.0093,1.829,114,92.2,0.973,155,66.42,273
6669,21,0.0093,1.829,113,92.2,0.917,119,74.76,255
6670,21,0.0093,1.829,114,92.2,0.92,113,76.44,255
6671,21,0.0093,1.829,114,92.2,0.932,71,86.45,253
6672,21,0.0093,1.829,112,92.2,0.923,41,93.07,247
6673,21,0.0093,1.829,114,92.2,0.93,11,100.7,245
6674,21,0.0093,1.829,123,119.3,0.894,222,52.62,337
6675,21,0.0093,1.829,122,119.3,0.866,186,60.98,322
6676,21,0.0093,1.829,122,119.3,0.899,148,70.06,328
6677,21,0.0093,1.829,121,119.3,0.909,124,75.54,328
6678,21,0.0093,1.829,119,119.3,0.896,81,85.3,318
6679,21,0.0093,1.829,119,119.3,0.888,74,86.97,314
6680,21,0.0093,1.829,119,119.3,0.905,62,89.82,318
6681,21,0.0093,1.829,119,119.3,0.916,36,96,318
6682,21,0.0093,1.829,121,119.3,0.905,13,101.94,311
6683,21,0.0093,1.829,122,119.3,0.91,2,104.79,311
6684,21,0.0093,1.219,112,92.2,0.879,140,69.49,371
6685,21,0.0093,1.219,112,92.2,0.898,145,68.3,379
6686,21,0.0093,1.219,110,92.2,0.852,183,58.71,368
6687,21,0.0093,1.219,111,92.2,0.916,185,58.49,393
6688,21,0.0093,1.219,111,92.2,0.887,186,58.25,382
6689,21,0.0093,1.219,112,92.2,0.923,154,66.15,390
6690,21,0.0093,1.219,112,92.2,0.909,120,74.26,379
6691,21,0.0093,1.219,112,92.2,0.913,80,83.8,373
6692,21,0.0093,1.219,112,92.2,0.9,45,92.12,362
6693,21,0.0093,1.219,112,92.2,0.926,50,90.93,373
6694,21,0.0093,1.219,113,92.2,0.934,16,99.26,371
6695,21,0.0093,1.219,114,92.2,0.94,4,102.36,371
6696,21,0.0093,1.219,117,119.3,0.823,199,56.66,466
6697,21,0.0093,1.219,117,119.3,0.831,181,60.96,466
6698,21,0.0093,1.219,115,119.3,0.855,125,73.83,466
6699,21,0.0093,1.219,115,119.3,0.843,91,81.94,452
6700,21,0.0093,1.219,114,119.3,0.851,59,89.3,449
6701,21,0.0093,1.219,117,119.3,0.87,29,97.18,452
6702,21,0.0093,1.219,117,119.3,0.879,10,101.68,452
6703,21,0.0093,1.219,118,119.3,0.881,-5,104.3,449
6704,21,0.0093,1.219,132,162.7,0.743,154,70.94,561
6705,21,0.0093,1.219,132,162.7,0.737,149,72.13,556
6706,21,0.0093,1.219,133,162.7,0.78,108,82.13,573
6707,21,0.0093,1.219,136,162.7,0.81,60,94.21,578
6708,21,0.0093,1.219,136,162.7,0.814,59,94.45,581
6709,21,0.0093,1.219,140,162.7,0.745,294,39.23,606
6710,21,0.0093,1.219,188,298.3,0.612,203,70.06,884
6711,21,0.0093,1.219,185,301,0.599,184,74.09,862
6712,21,0.0093,1.219,188,301,0.598,197,71.49,867
6713,21,0.0093,1.219,192,298.3,0.608,129,88.36,837
6714,21,0.0093,1.219,192,298.3,0.61,126,89.07,837
6715,21,0.0093,1.219,192,299.7,0.593,207,69.77,865
6716,21,0.0093,1.219,192,299.7,0.605,180,76.21,865
6717,21,0.0093,1.219,199,299.7,0.619,162,81.64,870
6718,21,0.0093,1.219,202,299.7,0.64,106,95.44,865
6719,21,0.0093,1.219,202,299.7,0.652,84,100.66,867
6720,21,0.0093,1.219,199,299.7,0.64,66,104.46,842
6721,21,0.0093,1.219,205,298.3,0.671,34,112.97,859
6722,21,0.0093,1.219,134,161.4,0.752,156,70.91,567
6723,21,0.0093,1.219,134,161.4,0.761,156,70.91,573
6724,21,0.0093,1.219,134,161.4,0.773,145,73.53,578
6725,21,0.0093,1.219,134,161.4,0.768,102,83.78,561
6726,21,0.0093,1.219,134,161.4,0.792,104,83.3,578
6727,21,0.0093,1.219,134,161.4,0.806,62,93.29,576
6728,21,0.0093,1.219,135,162.7,0.806,33,100.4,567
6729,21,0.0093,1.219,135,162.7,0.825,-28,108.22,561
6730,21,0.0093,1.219,203,299.7,0.693,6,119.27,873
6731,21,0.0093,1.219,197,299.7,0.626,135,87.75,865
6732,21,0.0093,1.219,200,299.7,0.653,87,99.64,870
6733,21,0.0093,1.219,207,299.7,0.687,-35,121.3,842
6734,21,0.0093,0.61,112,92.2,0.696,160,64.72,606
6735,21,0.0093,0.61,116,92.2,0.783,159,65.97,674
6736,21,0.0093,0.61,112,92.2,0.751,149,67.34,646
6737,21,0.0093,0.61,112,92.2,0.793,125,73.07,668
6738,21,0.0093,0.61,112,92.2,0.803,87,82.13,663
6739,21,0.0093,0.61,112,92.2,0.801,26,96.64,640
6740,21,0.0093,0.61,116,119.3,0.655,136,71.46,730
6741,21,0.0093,0.61,116,119.3,0.629,141,70.26,707
6742,21,0.0093,0.61,119,119.3,0.719,138,71.72,797
6743,21,0.0093,0.61,119,119.3,0.715,133,72.91,792
6744,21,0.0093,0.61,119,119.3,0.743,133,72.91,820
6745,21,0.0093,0.61,116,119.3,0.66,219,51.63,775
6746,21,0.0093,0.61,118,119.3,0.715,194,58.1,820
6747,21,0.0093,0.61,119,119.3,0.708,161,66.23,797
6748,21,0.0093,0.61,117,119.3,0.679,124,74.57,752
6749,21,0.0093,0.61,116,119.3,0.739,100,80.04,803
6750,21,0.0093,0.61,119,119.3,0.771,66,88.87,820
6751,21,0.0093,0.61,119,119.3,0.779,24,98.85,809
6752,21,0.0093,0.61,130,162.7,0.666,133,75.5,1005
6753,21,0.0093,0.61,126,162.7,0.65,132,74.82,983
6754,21,0.0093,0.61,130,161.4,0.689,76,89.07,999
6755,21,0.0093,0.61,126,161.4,0.679,35,97.9,960
6756,21,0.0093,0.61,132,161.4,0.725,34,99.5,1022
6757,21,0.0093,0.61,133,161.4,0.742,6,106.36,1028
6758,21,0.0093,0.61,130,161.4,0.632,149,71.68,966
6759,21,0.0093,0.61,127,161.4,0.593,145,71.95,910
6760,21,0.0093,0.61,127,161.4,0.611,150,70.75,938
6761,21,0.0093,0.61,127,161.4,0.63,162,67.89,971
6762,21,0.0093,1.829,113,92.2,0.917,143,69.03,258
6763,21,0.0093,1.829,113,92.2,0.888,128,72.61,249
6764,21,0.0093,1.829,113,92.2,0.924,127,72.85,258
6765,21,0.0093,1.829,113,92.2,0.927,103,78.57,256
6766,21,0.0093,1.829,113,92.2,0.929,51,90.95,251
6767,21,0.0093,1.829,113,92.2,0.931,15,99.5,247
6768,21,0.0093,1.829,113,92.2,0.939,14,99.74,249
6769,21,0.0093,1.829,113,92.2,0.899,-8,103.06,236
6770,21,0.0093,1.219,117,92.2,0.892,346,21.5,413
6771,21,0.0093,1.219,114,92.2,0.889,279,36.77,400
6772,21,0.0093,1.219,114,92.2,0.892,200,55.67,387
6773,21,0.0093,1.219,114,92.2,0.898,170,62.84,385
6774,21,0.0093,1.219,114,92.2,0.887,146,68.57,376
6775,21,0.0093,1.219,114,92.2,0.927,120,74.77,387
6776,21,0.0093,1.219,114,92.2,0.917,95,80.73,379
6777,21,0.0093,1.219,114,92.2,0.93,49,91.68,376
6778,21,0.0093,1.219,114,92.2,0.928,23,97.86,371
6779,21,0.0093,0.61,170,298.3,0.462,150,79.55,1336
6780,21,0.0093,0.61,173,298.3,0.498,130,84.86,1404
6781,21,0.0093,0.61,177,299.7,0.549,93,94.37,1494
6782,21,0.0093,0.61,187,299.7,0.586,64,102.97,1550
6783,21,0.0093,0.61,190,299.7,0.613,33,110.8,1583
6784,21,0.0093,2.438,126,119.3,0.972,380,15.53,292
6785,21,0.0093,2.438,123,119.3,0.951,377,15.54,286
6786,21,0.0093,2.438,123,119.3,0.995,215,54.29,279
6787,21,0.0093,2.438,126,119.3,0.994,134,74.34,269
6788,21,0.0093,2.438,123,119.3,0.99,90,84.12,264
6789,21,0.0093,2.438,126,119.3,0.987,75,88.39,261
6790,21,0.0093,2.438,126,119.3,0.983,35,97.9,255
6791,21,0.0093,2.438,126,119.3,0.979,27,99.8,252
6792,21,0.0093,2.438,126,119.3,0.976,9,104.07,250
6793,21,0.0093,2.438,137,161.4,0.888,104,83.96,322
6794,21,0.0093,2.438,143,161.4,0.951,111,83.57,345
6795,21,0.0093,2.438,143,161.4,0.918,112,83.33,334
6796,21,0.0093,2.438,143,161.4,0.926,95,87.38,334
6797,21,0.0093,2.438,143,161.4,0.991,59,95.94,350
6798,21,0.0093,2.438,140,162.7,0.935,51,97.21,331
6799,21,0.0093,1.829,117,119.3,0.997,364,17.19,396
6800,21,0.0093,1.829,117,119.3,0.982,362,17.67,391
6801,21,0.0093,1.829,121,119.3,0.965,265,41.85,370
6802,21,0.0093,1.829,121,119.3,0.976,192,59.31,363
6803,21,0.0093,1.829,121,119.3,0.973,149,69.58,355
6804,21,0.0093,1.829,121,119.3,0.965,141,71.49,351
6805,21,0.0093,1.829,121,119.3,0.961,102,80.79,344
6806,21,0.0093,1.829,121,119.3,0.988,53,92.45,346
6807,21,0.0093,1.829,117,119.3,0.928,12,101.21,318
6808,21,0.0093,1.829,121,119.3,0.955,15,101.47,327
6809,21,0.0093,1.829,121,119.3,0.933,15,101.47,320
6810,21,0.0093,1.829,121,119.3,0.987,5,103.84,336
6811,21,0.0093,1.829,121,119.3,0.938,4,104.08,320
6812,21,0.0093,1.829,119,119.3,0.976,52,92.2,340
6813,21,0.0093,1.829,119,119.3,0.974,44,94.1,338
6814,21,0.0093,1.829,119,119.3,0.984,36,96,340
6815,21,0.0093,1.829,112,92.2,0.919,363,16.17,284
6816,21,0.0093,1.829,112,92.2,0.98,161,64.48,277
6817,21,0.0093,1.829,112,92.2,0.989,157,65.43,278
6818,21,0.0093,1.829,112,92.2,0.972,130,71.88,271
6819,21,0.0093,1.829,112,92.2,0.979,130,71.88,273
6820,21,0.0093,1.829,112,92.2,0.976,26,96.64,260
6821,21,0.0093,1.829,112,92.2,0.958,34,94.74,256
6822,21,0.0093,1.829,112,92.2,0.995,47,91.65,267
6823,21,0.0093,1.829,112,92.2,0.981,30,95.69,262
6824,21,0.0093,1.829,112,92.2,0.987,1,102.57,260
6825,21,0.0093,1.219,114,119.3,0.917,147,68.33,505
6826,21,0.0093,1.219,117,119.3,0.912,99,80.53,491
6827,21,0.0093,1.219,117,119.3,0.924,47,92.9,485
6828,21,0.0093,1.219,117,119.3,0.911,15,100.5,471
6829,21,0.0093,1.219,117,119.3,0.885,121,75.28,479
6830,21,0.0093,1.219,117,119.3,0.917,123,74.81,496
6831,21,0.0093,1.219,117,119.3,0.928,72,86.96,491
6832,21,0.0093,1.219,117,118,0.918,71,87.19,482
6833,21,0.0093,1.219,117,119.3,0.914,42,94.09,477
6834,21,0.0093,1.219,117,119.3,0.93,20,99.31,479
6835,21,0.0093,1.219,118,119.3,0.928,131,73.14,505
6836,21,0.0093,1.219,119,119.3,0.931,126,74.58,505
6837,21,0.0093,1.219,121,119.3,0.93,94,82.69,496
6838,21,0.0093,1.219,121,119.3,0.909,90,83.64,485
6839,21,0.0093,1.219,120,119.3,0.929,58,91.02,488
6840,21,0.0093,1.219,121,119.3,0.935,56,91.73,491
6841,21,0.0093,1.219,121,119.3,0.935,32,97.44,485
6842,21,0.0093,1.219,121,119.3,0.93,19,100.52,479
6843,21,0.0093,1.219,120,119.3,0.916,383,13.39,555
6844,21,0.0093,1.219,120,119.3,0.896,380,14.11,544
6845,21,0.0093,1.219,120,119.3,0.945,305,32.04,552
6846,21,0.0093,1.219,120,119.3,0.919,153,68.38,505
6847,21,0.0093,1.219,120,119.3,0.933,147,69.81,510
6848,21,0.0093,1.219,120,119.3,0.949,73,87.45,502
6849,21,0.0093,1.219,120,119.3,0.945,47,93.63,493
6850,21,0.0093,1.829,205,299.7,0.749,164,82.12,689
6851,21,0.0093,1.829,205,299.7,0.722,162,82.59,665
6852,21,0.0093,1.829,205,299.7,0.717,158,83.55,660
6853,21,0.0093,1.829,198,299.7,0.691,378,29.87,722
6854,21,0.0093,1.829,205,299.7,0.725,382,30.03,751
6855,21,0.0093,1.829,205,299.7,0.707,338,40.56,720
6856,21,0.0093,1.829,205,299.7,0.719,276,55.39,706
6857,21,0.0093,1.829,205,299.7,0.734,243,63.27,706
6858,21,0.0093,1.829,205,299.7,0.723,178,78.78,673
6859,21,0.0093,1.829,205,299.7,0.736,146,86.4,671
6860,21,0.0093,1.829,205,299.7,0.749,87,100.42,660
6861,21,0.0093,1.829,208,299.7,0.74,44,111.07,635
6862,21,0.0093,1.829,205,299.7,0.731,-10,120.99,607
6863,21,0.0093,1.219,191,298.3,0.638,350,35.42,999
6864,21,0.0093,1.219,191,298.3,0.646,346,36.38,1008
6865,21,0.0093,1.219,191,298.3,0.662,331,39.96,1019
6866,21,0.0093,1.219,191,298.3,0.659,285,50.97,990
6867,21,0.0093,1.219,198,298.3,0.697,287,51.64,1037
6868,21,0.0093,1.219,191,298.3,0.651,287,50.49,978
6869,21,0.0093,1.219,191,298.3,0.658,235,62.92,960
6870,21,0.0093,1.219,198,298.3,0.681,194,73.85,964
6871,21,0.0093,1.219,198,298.3,0.697,139,86.96,953
6872,21,0.0093,1.219,198,298.3,0.714,87,99.32,945
6873,21,0.0093,1.219,201,298.3,0.716,41,110.69,920
6874,21,0.0093,1.219,205,298.3,0.738,-8,120.99,920
6875,21,0.0093,1.219,205,298.3,0.733,-35,120.99,897
6876,21,0.0093,1.219,136,162.7,0.857,345,26.16,698
6877,21,0.0093,1.219,136,162.7,0.869,345,26.16,706
6878,21,0.0093,1.219,136,162.7,0.851,293,38.6,678
6879,21,0.0093,1.219,136,161.4,0.87,289,39.56,690
6880,21,0.0093,1.219,136,162.7,0.851,243,50.56,663
6881,21,0.0093,1.219,136,162.7,0.85,245,50.08,663
6882,21,0.0093,1.219,136,162.7,0.852,191,62.99,648
6883,21,0.0093,1.219,136,162.7,0.859,142,74.69,638
6884,21,0.0093,1.219,136,162.7,0.876,91,86.84,634
6885,21,0.0093,1.219,136,162.7,0.841,38,99.43,593
6886,21,0.0093,1.219,136,162.7,0.9,38,99.43,634
6887,21,0.0093,1.219,136,162.7,0.906,-12,108.43,622
6888,21,0.0093,1.219,136,162.7,0.894,-13,108.43,614
6889,22,0.0102,4.877,6893,2888.3,0.378,129,259.7,1075.7
6890,22,0.0102,4.877,6893,3118.8,0.308,221,240.68,1148.3
6891,22,0.0102,4.877,6893,2644.2,0.34,338,215.46,1224
6892,22,0.0102,4.877,6893,3905.3,0.336,48,275.7,1157.7
6893,22,0.0102,4.877,6893,4095.1,0.307,194,246.34,1451.1
6894,22,0.0102,4.877,6893,3986.6,0.28,299,223.97,1564.7
6895,22,0.0102,4.877,6893,6752.9,0.271,68,271.82,1719.3
6896,22,0.0102,4.877,6893,6685.1,0.254,175,250.29,2003.2
6897,22,0.0102,4.877,6893,5546,0.288,315,220.49,2217.7
6898,22,0.0102,4.877,6893,1193.3,0.648,48,275.7,643.5
6899,22,0.0102,4.877,6893,1328.9,0.59,199,245.3,776
6900,22,0.0102,4.877,6893,1383.1,0.585,325,218.31,895.9
6901,22,0.0102,4.877,6893,1450.9,0.534,471,185.71,996.9
6902,22,0.0102,4.877,6893,1450.9,0.51,680,137.35,1110.4
6903,22,0.0102,4.877,6893,1274.6,0.693,860,94.72,1274.5
6904,22,0.0102,4.877,6893,2630.6,0.314,683,136.65,1593.1
6905,22,0.0102,4.877,6893,4027.3,0.212,641,146.49,2025.3
6906,22,0.0102,4.877,6893,6793.6,0.057,668,140.17,2681.4
6907,22,0.0102,4.877,6893,2779.8,0.25,882,89.48,1832.8
6908,22,0.0102,4.877,6893,3946,0.16,842,99.01,2236.6
6909,22,0.0102,4.877,6893,6780,0.028,855,95.92,3183
6910,22,0.0102,4.877,6893,2535.7,0.278,1147,25.95,2078.9
6911,22,0.0102,4.877,6893,4013.8,0.068,1183,17.3,2700.3
6912,22,0.0102,3.658,6893,2834,0.37,85,268.49,1271.3
6913,22,0.0102,3.658,6893,4298.5,0.307,85,268.49,1640.4
6914,22,0.0102,3.658,6893,4257.8,0.282,213,242.36,1895.9
6915,22,0.0102,3.658,6893,2874.7,0.357,191,246.97,1463.7
6916,22,0.0102,3.658,6893,2820.5,0.348,291,225.71,1602.5
6917,22,0.0102,3.658,6893,4312.1,0.255,299,223.97,2053.6
6918,22,0.0102,3.658,6893,4298.5,0.202,399,201.94,2101
6919,22,0.0102,3.658,6893,2820.5,0.32,396,202.61,1725.6
6920,22,0.0102,3.658,6893,1464.5,0.55,85,268.49,936.9
6921,22,0.0102,3.658,6893,1423.8,0.56,181,249.05,1015.8
6922,22,0.0102,3.658,6893,1423.8,0.547,317,220.06,1132.5
6923,22,0.0102,3.658,6893,1342.4,0.557,431,194.76,1183
6924,22,0.0102,3.658,6893,1450.9,0.5,567,163.7,1334.4
6925,22,0.0102,3.658,6893,2806.9,0.289,555,166.47,1927.5
6926,22,0.0102,3.658,6893,2806.9,0.253,698,133.12,2104.1
6927,22,0.0102,3.658,6893,4285,0.142,562,164.85,2306
6928,22,0.0102,3.658,6893,4122.2,0.12,694,134.06,2498.4
6929,22,0.0102,3.658,6893,1450.9,0.511,717,128.64,1501.6
6930,22,0.0102,3.658,6893,6834.2,0.258,96,266.31,2309.2
6931,22,0.0102,3.658,6893,6861.4,0.194,197,245.72,2337.6
6932,22,0.0102,3.658,6893,6861.4,0.193,199,245.3,2347
6933,22,0.0102,3.658,6893,6739.3,0.102,351,212.59,2359.6
6934,22,0.0102,3.658,6893,6698.6,0.072,454,189.56,2618.3
6935,22,0.0102,3.658,6893,6793.6,0.052,581,160.46,3101
6936,22,0.0102,3.658,6893,5518.9,0.282,76,270.26,1930.6
6937,22,0.0102,3.658,6893,5518.9,0.251,175,250.29,2126.2
6938,22,0.0102,3.658,6893,5641,0.193,281,227.87,2246.1
6939,22,0.0102,3.658,6893,5505.4,0.137,386,204.84,2265
6940,22,0.0102,3.658,6893,5396.9,0.107,493,180.7,2448
6941,22,0.0102,3.658,6893,6725.8,0.078,461,187.98,2700.3
6942,22,0.0102,3.658,6893,5342.6,0.085,605,154.88,2709.8
6943,22,0.0102,3.658,6893,7688.5,0.051,535,171.08,3258.7
6944,22,0.0102,2.438,6893,2793.4,0.345,54,274.54,1681.4
6945,22,0.0102,2.438,6893,2996.8,0.301,189,247.38,2015.8
6946,22,0.0102,2.438,6893,2834,0.282,307,222.24,2167.2
6947,22,0.0102,2.438,6893,2874.7,0.238,414,198.58,2318.6
6948,22,0.0102,2.438,6893,4230.7,0.263,54,274.54,1993.7
6949,22,0.0102,2.438,6893,4339.2,0.201,199,245.3,2274.5
6950,22,0.0102,2.438,6893,4230.7,0.136,338,215.46,2397.5
6951,22,0.0102,2.438,6893,4203.6,0.115,424,196.33,2608.9
6952,22,0.0102,2.438,6893,1491.6,0.522,71,271.24,1340.7
6953,22,0.0102,2.438,6893,1437.4,0.537,197,245.72,1517.4
6954,22,0.0102,2.438,6893,1491.6,0.514,291,225.71,1662.5
6955,22,0.0102,2.438,6893,1437.4,0.535,414,198.58,1826.5
6956,22,0.0102,2.438,6893,2766.2,0.219,555,166.47,2542.6
6957,22,0.0102,2.438,6893,4190,0.083,547,168.31,2927.5
6958,22,0.0102,2.438,6893,4190,0.067,684,136.41,3410.1
6959,22,0.0102,2.438,6893,2779.8,0.166,722,127.46,2807.6
6960,22,0.0102,2.438,6893,1450.9,0.462,722,127.46,2151.4
6961,22,0.0102,2.438,6893,1518.7,0.477,557,166.01,2009.5
6962,22,0.0102,2.438,6893,6834.2,0.159,96,266.31,2400.7
6963,22,0.0102,2.438,6893,6874.9,0.075,234,237.93,2498.4
6964,22,0.0102,2.438,6893,6820.7,0.045,343,214.36,2924.3
6965,22,0.0102,2.438,6893,6766.4,0.035,451,190.24,3542.6
6966,22,0.0102,2.438,6893,5505.4,0.202,96,266.31,2306
6967,22,0.0102,2.438,6893,5220.6,0.155,194,246.34,2334.4
6968,22,0.0102,2.438,6893,5627.4,0.092,289,226.14,2511.1
6969,22,0.0102,2.438,6893,5627.4,0.063,386,204.84,2817.1
6970,22,0.0102,2.438,6893,5478.2,0.048,476,184.57,3116.7
6971,22,0.0102,2.438,6893,7959.7,0.008,496,180.02,4041
6972,23,0.0112,3.048,10342.1,6794.7,0.2392,27.143,309.04,2206
6973,23,0.0112,3.639,10342.1,6754,0.0903,289.981,259.7,2174.49
6974,23,0.0112,3.648,10342.1,6767.6,0.0275,545.841,204.7,3151.43
6975,23,0.0112,3.639,10342.1,7011.7,0.006,790.071,148.68,4380.49
6976,23,0.0112,3.648,10342.1,7025.3,-0.0335,1050.583,86.93,5388.95
6977,23,0.0112,3.639,10342.1,6781.2,0.2751,29.469,308.65,2016.92
6978,23,0.0112,3.048,10342.1,6726.9,0.1441,155.073,286.25,2142.97
6979,23,0.0112,2.134,6894.8,6794.7,0.1621,-3.127,284.81,2206
6980,23,0.0112,3.639,6894.8,6767.6,0.0498,396.945,202.42,2489.63
6981,23,0.0112,3.639,6894.8,6767.6,-0.0118,850.515,97.01,4380.49
6982,23,0.0112,2.438,10342.1,6632,0.18,31.795,308.26,2079.95
6983,23,0.0112,1.829,10342.1,7947.5,0.1441,31.795,308.26,2710.23
6984,23,0.0112,3.048,10342.1,6577.7,0.1298,178.333,281.83,2111.46
6985,23,0.0112,3.048,10342.1,7961.1,0.1334,180.659,281.39,2615.69
6986,23,0.0112,3.639,10342.1,6659.1,0.0939,306.263,256.36,2237.52
6987,23,0.0112,3.639,10342.1,7934,0.0849,294.633,258.75,2521.15
6988,23,0.0112,1.524,10342.1,6699.8,0.2087,-68.223,313.48,2395.09
6989,24,0.0113,1.829,6998,3428,0.202,76,271.33,2012.6
6990,24,0.0113,1.829,6998,3428,0.196,85,269.56,2012.6
6991,24,0.0113,1.829,6895,2039.4,0.35,57,273.98,1845.4
6992,24,0.0113,1.829,6895,680.7,0.776,73,270.87,1309.2
6993,24,0.0113,1.829,6895,2072,0.32,141,257.29,1996.9
6994,24,0.0113,1.829,6895,3377.8,0.173,157,254.02,2183
6995,24,0.0113,1.829,6861,695.6,0.771,168,251.39,1435.3
6996,24,0.0113,1.829,6895,686.1,0.766,294,225.08,1536.3
6997,24,0.0113,1.829,6929,2057.1,0.287,281,228.27,2271.3
6998,24,0.0113,1.829,6929,3383.2,0.12,275,229.56,2388
6999,24,0.0113,1.829,6964,1936.4,0.263,393,204.09,2362.8
7000,24,0.0113,1.829,6895,3337.1,0.085,389,204.19,2668.8
7001,24,0.0113,1.829,6895,3346.6,0.07,407,200.17,2656.2
7002,24,0.0113,1.829,6909,686.1,0.743,420,197.42,1637.2
7003,24,0.0113,1.829,10356,684.8,0.509,444,227.3,1170.4
7004,24,0.0113,1.829,10356,2051.6,0.135,422,232.06,1892.8
7005,24,0.0113,1.829,10308,3407.6,0.029,442,227.29,2530
7006,24,0.0113,1.829,10343,3398.1,0.047,330,251.45,2056.8
7007,24,0.0113,1.829,10363,682.1,0.533,328,252.05,1072.6
7008,24,0.0113,1.829,10308,2028.6,0.148,313,254.67,1586.8
7009,24,0.0113,1.829,10356,680.7,0.55,183,281.05,943.2
7010,24,0.0113,1.829,10349,2016.4,0.206,167,284.05,1353.3
7011,24,0.0113,1.829,10363,3322.2,0.1,171,283.4,1539.4
7012,24,0.0113,1.829,10356,688.8,0.579,89,298.48,892.8
7013,24,0.0113,1.829,10405,2040.8,0.245,86,299.39,1268.1
7014,24,0.0113,1.829,10363,3346.6,0.132,78,300.48,1290.2
7015,24,0.0113,1.829,10446,3301.9,0.1,164,285.41,1495.3
7016,24,0.0113,1.829,13811,687.5,0.422,103,320.65,593.1
7017,24,0.0113,1.829,13811,2047.6,0.166,93,322.22,861.2
7018,24,0.0113,1.829,13811,3371,0.135,109,319.7,1324.9
7019,24,0.0113,1.829,13859,2015,0.128,189,306.61,1015.8
7020,24,0.0113,1.829,13824,3403.6,0.106,196,305.13,1627.8
7021,24,0.0113,1.829,13790,682.1,0.423,196,304.89,687.7
7022,24,0.0113,1.829,13824,673.9,0.372,350,276.19,779.2
7023,24,0.0113,1.829,13790,2051.6,0.102,347,276.51,1444.8
7024,24,0.0113,1.829,13790,3387.3,0.063,342,277.5,2145.1
7025,24,0.0113,1.829,13824,2040.8,0.07,479,249.79,1747.6
7026,24,0.0113,1.829,13824,679.4,0.31,489,247.68,864.4
7027,24,0.0113,1.829,13824,3407.6,0.016,477,250.21,2596.2
7028,24,0.0113,1.829,6943,1362.8,0.449,227,239.96,1905.4
7029,24,0.0113,1.829,6964,2699.8,0.203,226,240.4,2214.5
7030,24,0.0113,1.829,6929,2680.8,0.266,64,272.97,1930.6
7031,24,0.0113,1.829,6895,1358.7,0.485,58,273.79,1659.3
7032,24,0.0113,1.829,10343,2031.3,0.264,43,306.38,1208.2
7033,24,0.0113,1.829,10343,2671.3,0.201,33,308.07,1211.4
7034,24,0.0113,1.829,10343,3381.9,0.138,70,301.73,1302.8
7035,24,0.0113,1.829,10343,1350.6,0.277,433,229.56,1653
7036,24,0.0113,1.829,13721,675.3,0.26,730,193.79,1053.6
7037,24,0.0113,1.829,13756,1362.8,0.07,722,195.91,1678.2
7038,25,0.0141,0.635,8616,2703.9,-0.009,259,250.32,3738.2
7039,25,0.0141,0.635,11029,2705.2,-0.004,227,278.08,3321.8
7040,25,0.0141,0.635,11029,2705.2,-0.004,227,278.08,3321.8
7041,25,0.0141,0.635,11029,1617.7,-0.008,356,252.05,3119.9
7042,25,0.0141,0.635,11029,1617.7,-0.008,356,252.05,3119.9
7043,25,0.0141,0.635,11029,2024.5,-0.043,356,252.05,3413.3
7044,25,0.0141,0.635,11029,2024.5,-0.043,356,252.05,3403.8
7045,25,0.0141,0.635,12407,1619.1,-0.014,308,273.29,2640.4
7046,25,0.0141,0.635,12407,1619.1,-0.018,308,273.29,2589.9
7047,25,0.0141,0.635,12407,1617.7,-0.011,308,273.29,2656.2
7048,25,0.0141,0.635,12407,1617.7,-0.011,308,273.29,2656.2
7049,25,0.0141,0.635,12407,1621.8,-0.078,446,244.92,3198.8
7050,25,0.0141,0.635,12407,1621.8,-0.078,446,244.92,3198.8
